Marca	Modelo	Ano	Motor
Subaru	XV	2023	1.6L FB16 / 2.0L FB20 Boxer
Subaru	XV	2024	1.6L FB16 / 2.0L FB20 Boxer
Subaru	WRX	2015	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2016	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2017	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2018	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2019	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2020	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2021	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2022	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2023	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2024	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2025	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	WRX	2026	2.0T FA20DIT / 2.4T FA24DIT Boxer
Subaru	Legacy	2015	2.5L FB25 Boxer
Subaru	Legacy	2016	2.5L FB25 Boxer
Subaru	Legacy	2017	2.5L FB25 Boxer
Subaru	Legacy	2018	2.5L FB25 Boxer
Subaru	Legacy	2019	2.5L FB25 Boxer
Subaru	Legacy	2020	2.5L FB25 Boxer
Subaru	Legacy	2021	2.5L FB25 Boxer
Subaru	Legacy	2022	2.5L FB25 Boxer
Subaru	Legacy	2023	2.5L FB25 Boxer
Subaru	Legacy	2024	2.5L FB25 Boxer
Subaru	Legacy	2025	2.5L FB25 Boxer
Subaru	Legacy	2026	2.5L FB25 Boxer
Mitsubishi	L200	2014	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2015	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2016	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2017	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2018	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2019	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2020	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2021	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2022	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2023	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2024	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2025	2.4D 4N15 / 2.5D 4D56
Mitsubishi	L200	2026	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Outlander	2010	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2011	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2012	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2013	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2014	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2015	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2016	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2017	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2018	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2019	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2020	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2021	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2022	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2023	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2024	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2025	2.0L 4J11 / 2.4L 4J12
Mitsubishi	Outlander	2026	2.0L 4J11 / 2.4L 4J12
Mitsubishi	ASX	2014	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2015	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2016	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2017	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2018	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2019	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2020	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2021	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2022	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2023	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2024	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2025	1.6L 4A92 / 2.0L 4B11
Mitsubishi	ASX	2026	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Mirage	2014	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2015	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2016	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2017	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2018	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2019	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2020	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2021	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2022	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2023	1.2L 3A92 MIVEC
Mitsubishi	Mirage	2024	1.2L 3A92 MIVEC
Mitsubishi	Montero Sport	2012	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2013	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2014	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2015	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2016	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2017	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2018	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2019	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2020	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2021	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2022	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2023	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2024	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2025	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Montero Sport	2026	2.4D 4N15 / 2.5D 4D56
Mitsubishi	Eclipse Cross	2018	1.5T 4B40
Mitsubishi	Eclipse Cross	2019	1.5T 4B40
Mitsubishi	Eclipse Cross	2020	1.5T 4B40
Mitsubishi	Eclipse Cross	2021	1.5T 4B40
Mitsubishi	Eclipse Cross	2022	1.5T 4B40
Mitsubishi	Eclipse Cross	2023	1.5T 4B40
Mitsubishi	Eclipse Cross	2024	1.5T 4B40
Mitsubishi	Eclipse Cross	2025	1.5T 4B40
Mitsubishi	Eclipse Cross	2026	1.5T 4B40
Peugeot	208	2014	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2015	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2016	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2017	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2018	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2019	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2020	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2021	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2022	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2023	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2024	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2025	1.2T PureTech / 1.5D BlueHDi
Peugeot	208	2026	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2014	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2015	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2016	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2017	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2018	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2019	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2020	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2021	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2022	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2023	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2024	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2025	1.2T PureTech / 1.5D BlueHDi
Peugeot	2008	2026	1.2T PureTech / 1.5D BlueHDi
Peugeot	3008	2017	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2018	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2019	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2020	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2021	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2022	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2023	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2024	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2025	1.6T PureTech / 2.0D BlueHDi
Peugeot	3008	2026	1.6T PureTech / 2.0D BlueHDi
Peugeot	308	2010	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2011	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2012	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2013	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2014	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2015	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2016	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2017	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2018	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2019	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2020	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2021	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2022	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2023	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2024	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2025	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	308	2026	1.6L EP6 / 1.2T EB2 / 1.6D DV6
Peugeot	301	2013	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2014	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2015	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2016	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2017	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2018	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2019	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2020	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2021	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2022	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2023	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	301	2024	1.6L EC5 VTi / 1.6D DV6 HDi
Peugeot	Partner	2014	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2015	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2016	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2017	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2018	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2019	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2020	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2021	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2022	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2023	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2024	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2025	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Peugeot	Partner	2026	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Renault	Duster	2012	1.6L K4M / 2.0L F4R
Renault	Duster	2013	1.6L K4M / 2.0L F4R
Renault	Duster	2014	1.6L K4M / 2.0L F4R
Renault	Duster	2015	1.6L K4M / 2.0L F4R
Renault	Duster	2016	1.6L K4M / 2.0L F4R
Renault	Duster	2017	1.6L K4M / 2.0L F4R
Renault	Duster	2018	1.6L K4M / 2.0L F4R
Renault	Duster	2019	1.6L K4M / 2.0L F4R
Renault	Duster	2020	1.6L K4M / 2.0L F4R
Renault	Duster	2021	1.6L K4M / 2.0L F4R
Renault	Duster	2022	1.6L K4M / 2.0L F4R
Renault	Duster	2023	1.6L K4M / 2.0L F4R
Renault	Duster	2024	1.6L K4M / 2.0L F4R
Renault	Duster	2025	1.6L K4M / 2.0L F4R
Renault	Duster	2026	1.6L K4M / 2.0L F4R
Renault	Captur	2017	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2018	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2019	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2020	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2021	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2022	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2023	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2024	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2025	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Captur	2026	1.3T H5Ht / 1.6L HR16 / 2.0L H4M
Renault	Koleos	2017	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2018	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2019	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2020	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2021	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2022	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2023	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2024	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2025	2.5L QR25DE / 2.0D M9R
Renault	Koleos	2026	2.5L QR25DE / 2.0D M9R
Renault	Kangoo	2014	1.5D K9K dCi
Renault	Kangoo	2015	1.5D K9K dCi
Renault	Kangoo	2016	1.5D K9K dCi
Renault	Kangoo	2017	1.5D K9K dCi
Renault	Kangoo	2018	1.5D K9K dCi
Renault	Kangoo	2019	1.5D K9K dCi
Renault	Kangoo	2020	1.5D K9K dCi
Renault	Kangoo	2021	1.5D K9K dCi
Renault	Kangoo	2022	1.5D K9K dCi
Renault	Kangoo	2023	1.5D K9K dCi
Renault	Kangoo	2024	1.5D K9K dCi
Renault	Kangoo	2025	1.5D K9K dCi
Renault	Kangoo	2026	1.5D K9K dCi
Renault	Clio	2014	1.2L D4F / 0.9T H4B
Renault	Clio	2015	1.2L D4F / 0.9T H4B
Renault	Clio	2016	1.2L D4F / 0.9T H4B
Renault	Clio	2017	1.2L D4F / 0.9T H4B
Renault	Clio	2018	1.2L D4F / 0.9T H4B
Renault	Clio	2019	1.2L D4F / 0.9T H4B
Renault	Clio	2020	1.2L D4F / 0.9T H4B
Renault	Clio	2021	1.2L D4F / 0.9T H4B
Renault	Clio	2022	1.2L D4F / 0.9T H4B
Renault	Clio	2023	1.2L D4F / 0.9T H4B
Renault	Clio	2024	1.2L D4F / 0.9T H4B
MG	MG ZS	2018	1.5L 15S4C NSE
MG	MG ZS	2019	1.5L 15S4C NSE
MG	MG ZS	2020	1.5L 15S4C NSE
MG	MG ZS	2021	1.5L 15S4C NSE
MG	MG ZS	2022	1.5L 15S4C NSE
MG	MG ZS	2023	1.5L 15S4C NSE
MG	MG ZS	2024	1.5L 15S4C NSE
MG	MG ZS	2025	1.5L 15S4C NSE
MG	MG ZS	2026	1.5L 15S4C NSE
MG	MG HS	2020	1.5T 15E4E
MG	MG HS	2021	1.5T 15E4E
MG	MG HS	2022	1.5T 15E4E
MG	MG HS	2023	1.5T 15E4E
MG	MG HS	2024	1.5T 15E4E
MG	MG HS	2025	1.5T 15E4E
MG	MG HS	2026	1.5T 15E4E
MG	MG 5	2020	1.5L 15S4G / 1.5T NSE
MG	MG 5	2021	1.5L 15S4G / 1.5T NSE
MG	MG 5	2022	1.5L 15S4G / 1.5T NSE
MG	MG 5	2023	1.5L 15S4G / 1.5T NSE
MG	MG 5	2024	1.5L 15S4G / 1.5T NSE
MG	MG 5	2025	1.5L 15S4G / 1.5T NSE
MG	MG 5	2026	1.5L 15S4G / 1.5T NSE
Haval	H6	2018	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2019	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2020	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2021	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2022	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2023	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2024	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2025	1.5T GW4B15 / 2.0T GW4C20
Haval	H6	2026	1.5T GW4B15 / 2.0T GW4C20
Haval	Jolion	2021	1.5T GW4B15A
Haval	Jolion	2022	1.5T GW4B15A
Haval	Jolion	2023	1.5T GW4B15A
Haval	Jolion	2024	1.5T GW4B15A
Haval	Jolion	2025	1.5T GW4B15A
Haval	Jolion	2026	1.5T GW4B15A
Haval	Dargo	2022	2.0T GW4C20B
Haval	Dargo	2023	2.0T GW4C20B
Haval	Dargo	2024	2.0T GW4C20B
Haval	Dargo	2025	2.0T GW4C20B
Haval	Dargo	2026	2.0T GW4C20B
GWM	Poer	2020	2.0D GW4D20M
GWM	Poer	2021	2.0D GW4D20M
GWM	Poer	2022	2.0D GW4D20M
GWM	Poer	2023	2.0D GW4D20M
GWM	Poer	2024	2.0D GW4D20M
GWM	Poer	2025	2.0D GW4D20M
GWM	Poer	2026	2.0D GW4D20M
GWM	Tank 300	2022	2.0T GW4C20B
GWM	Tank 300	2023	2.0T GW4C20B
GWM	Tank 300	2024	2.0T GW4C20B
GWM	Tank 300	2025	2.0T GW4C20B
GWM	Tank 300	2026	2.0T GW4C20B
Mercedes	Clase A	2018	1.3T M282 / 2.0T M260
Mercedes	Clase A	2019	1.3T M282 / 2.0T M260
Mercedes	Clase A	2020	1.3T M282 / 2.0T M260
Mercedes	Clase A	2021	1.3T M282 / 2.0T M260
Mercedes	Clase A	2022	1.3T M282 / 2.0T M260
Mercedes	Clase A	2023	1.3T M282 / 2.0T M260
Mercedes	Clase A	2024	1.3T M282 / 2.0T M260
Mercedes	Clase A	2025	1.3T M282 / 2.0T M260
Mercedes	Clase A	2026	1.3T M282 / 2.0T M260
Mercedes	Clase C	2015	2.0T M264/M254
Mercedes	Clase C	2016	2.0T M264/M254
Mercedes	Clase C	2017	2.0T M264/M254
Mercedes	Clase C	2018	2.0T M264/M254
Mercedes	Clase C	2019	2.0T M264/M254
Mercedes	Clase C	2020	2.0T M264/M254
Mercedes	Clase C	2021	2.0T M264/M254
Mercedes	Clase C	2022	2.0T M264/M254
Mercedes	Clase C	2023	2.0T M264/M254
Mercedes	Clase C	2024	2.0T M264/M254
Mercedes	Clase C	2025	2.0T M264/M254
Mercedes	Clase C	2026	2.0T M264/M254
Mercedes	Sprinter	2014	2.1D OM651
Mercedes	Sprinter	2015	2.1D OM651
Mercedes	Sprinter	2016	2.1D OM651
Mercedes	Sprinter	2017	2.1D OM651
Mercedes	Sprinter	2018	2.1D OM651
Mercedes	Sprinter	2019	2.1D OM651
Mercedes	Sprinter	2020	2.1D OM651
Mercedes	Sprinter	2021	2.1D OM651
Mercedes	Sprinter	2022	2.1D OM651
Mercedes	Sprinter	2023	2.1D OM651
Mercedes	Sprinter	2024	2.1D OM651
Mercedes	Sprinter	2025	2.1D OM651
Mercedes	Sprinter	2026	2.1D OM651
Fiat	Argo	2018	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2019	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2020	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2021	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2022	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2023	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2024	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2025	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Argo	2026	1.0L/1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2018	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2019	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2020	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2021	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2022	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2023	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2024	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2025	1.3L Firefly / 1.8L E.torQ
Fiat	Cronos	2026	1.3L Firefly / 1.8L E.torQ
Fiat	Strada	2012	1.4L Fire / 1.3L Firefly
Fiat	Strada	2013	1.4L Fire / 1.3L Firefly
Fiat	Strada	2014	1.4L Fire / 1.3L Firefly
Fiat	Strada	2015	1.4L Fire / 1.3L Firefly
Fiat	Strada	2016	1.4L Fire / 1.3L Firefly
Fiat	Strada	2017	1.4L Fire / 1.3L Firefly
Fiat	Strada	2018	1.4L Fire / 1.3L Firefly
Fiat	Strada	2019	1.4L Fire / 1.3L Firefly
Fiat	Strada	2020	1.4L Fire / 1.3L Firefly
Fiat	Strada	2021	1.4L Fire / 1.3L Firefly
Fiat	Strada	2022	1.4L Fire / 1.3L Firefly
Fiat	Strada	2023	1.4L Fire / 1.3L Firefly
Fiat	Strada	2024	1.4L Fire / 1.3L Firefly
Fiat	Strada	2025	1.4L Fire / 1.3L Firefly
Fiat	Strada	2026	1.4L Fire / 1.3L Firefly
Fiat	Mobi	2017	1.0L Firefly
Fiat	Mobi	2018	1.0L Firefly
Fiat	Mobi	2019	1.0L Firefly
Fiat	Mobi	2020	1.0L Firefly
Fiat	Mobi	2021	1.0L Firefly
Fiat	Mobi	2022	1.0L Firefly
Fiat	Mobi	2023	1.0L Firefly
Fiat	Mobi	2024	1.0L Firefly
Fiat	Mobi	2025	1.0L Firefly
Fiat	Mobi	2026	1.0L Firefly
Fiat	Ducato	2014	2.3D F1A MultiJet
Fiat	Ducato	2015	2.3D F1A MultiJet
Fiat	Ducato	2016	2.3D F1A MultiJet
Fiat	Ducato	2017	2.3D F1A MultiJet
Fiat	Ducato	2018	2.3D F1A MultiJet
Fiat	Ducato	2019	2.3D F1A MultiJet
Fiat	Ducato	2020	2.3D F1A MultiJet
Fiat	Ducato	2021	2.3D F1A MultiJet
Fiat	Ducato	2022	2.3D F1A MultiJet
Fiat	Ducato	2023	2.3D F1A MultiJet
Fiat	Ducato	2024	2.3D F1A MultiJet
Fiat	Ducato	2025	2.3D F1A MultiJet
Fiat	Ducato	2026	2.3D F1A MultiJet
Jeep	Compass	2012	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2013	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2014	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2015	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2016	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2017	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2018	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2019	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2020	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2021	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2022	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2023	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2024	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2025	2.4L Tigershark / 1.3T GSE-T
Jeep	Compass	2026	2.4L Tigershark / 1.3T GSE-T
Jeep	Grand Cherokee	2011	3.6L Pentastar V6
Jeep	Grand Cherokee	2012	3.6L Pentastar V6
Jeep	Grand Cherokee	2013	3.6L Pentastar V6
Jeep	Grand Cherokee	2014	3.6L Pentastar V6
Jeep	Grand Cherokee	2015	3.6L Pentastar V6
Jeep	Grand Cherokee	2016	3.6L Pentastar V6
Jeep	Grand Cherokee	2017	3.6L Pentastar V6
Jeep	Grand Cherokee	2018	3.6L Pentastar V6
Jeep	Grand Cherokee	2019	3.6L Pentastar V6
Jeep	Grand Cherokee	2020	3.6L Pentastar V6
Jeep	Grand Cherokee	2021	3.6L Pentastar V6
Jeep	Grand Cherokee	2022	3.6L Pentastar V6
Jeep	Grand Cherokee	2023	3.6L Pentastar V6
Jeep	Grand Cherokee	2024	3.6L Pentastar V6
Jeep	Grand Cherokee	2025	3.6L Pentastar V6
Jeep	Grand Cherokee	2026	3.6L Pentastar V6
Jeep	Wrangler	2014	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2015	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2016	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2017	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2018	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2019	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2020	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2021	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2022	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2023	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2024	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2025	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Wrangler	2026	3.6L Pentastar V6 / 2.0T Hurricane
Jeep	Renegade	2015	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2016	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2017	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2018	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2019	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2020	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2021	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2022	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2023	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2024	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2025	1.3T Firefly / 1.8L E.torQ
Jeep	Renegade	2026	1.3T Firefly / 1.8L E.torQ
SsangYong	Korando	2012	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2013	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2014	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2015	2.0D D20DTF / 1.5T G15DTF
