Marca	Modelo	Ano	Motor	VIN
Chevrolet	Onix	2020	1.0T Ecotec / 1.2L	1GCK07NX9L7217436
Chevrolet	Onix	2021	1.0T Ecotec / 1.2L	LSGMVDDM1MH465678
Chevrolet	Onix	2022	1.0T Ecotec / 1.2L	1GCMYMV0XNY535341
Chevrolet	Onix	2023	1.0T Ecotec / 1.2L	MAJSTY7M0PY830583
Chevrolet	Onix	2024	1.0T Ecotec / 1.2L	3G1MK1KN2R6895203
Chevrolet	Onix	2025	1.0T Ecotec / 1.2L	1GCKDLPN7SV592194
Chevrolet	Onix	2026	1.0T Ecotec / 1.2L	2G143R3T3TL237073
Chevrolet	Optra	2004	1.6L F16D3 / 1.8L T18SED	2G1A7X3354F231819
Chevrolet	Optra	2005	1.6L F16D3 / 1.8L T18SED	1G1MHFGY85N058840
Chevrolet	Optra	2006	1.6L F16D3 / 1.8L T18SED	1GCZUX1U86H910432
Chevrolet	Optra	2007	1.6L F16D3 / 1.8L T18SED	LSGSYB5S173496673
Chevrolet	Optra	2008	1.6L F16D3 / 1.8L T18SED	1GC49WJ088L914001
Chevrolet	Optra	2009	1.6L F16D3 / 1.8L T18SED	2G1BGV51992415406
Chevrolet	Optra	2010	1.6L F16D3 / 1.8L T18SED	1GCXJ6EP4A5141324
Chevrolet	Optra	2011	1.6L F16D3 / 1.8L T18SED	LSGXRDRU5BJ953967
Chevrolet	Optra	2012	1.6L F16D3 / 1.8L T18SED	MAJL0NP76C2785605
Chevrolet	Prisma	2014	1.4L Ecotec / 1.8L	KL1WRLB06EF157879
Chevrolet	Prisma	2015	1.4L Ecotec / 1.8L	3G19YZ0X3FG135892
Chevrolet	Prisma	2016	1.4L Ecotec / 1.8L	1GCR44MJ8GX892067
Chevrolet	Prisma	2017	1.4L Ecotec / 1.8L	2G1LWSYK5HM804511
Chevrolet	Prisma	2018	1.4L Ecotec / 1.8L	1GC5KBPZXJR907335
Chevrolet	Prisma	2019	1.4L Ecotec / 1.8L	1GCVS4JX9KV927314
Chevrolet	Prisma	2020	1.4L Ecotec / 1.8L	1G1P94E5XLS410001
Chevrolet	Sail	2014	1.4L LCU / 1.5L L2B	3G13BP023EA956055
Chevrolet	Sail	2015	1.4L LCU / 1.5L L2B	MAJ3JW143FS063689
Chevrolet	Sail	2016	1.4L LCU / 1.5L L2B	3G1VH81D1GH591916
Chevrolet	Sail	2017	1.4L LCU / 1.5L L2B	3G1LH0Y21HY761481
Chevrolet	Sail	2018	1.4L LCU / 1.5L L2B	3G1RPVB12JF246579
Chevrolet	Sail	2019	1.4L LCU / 1.5L L2B	MAJVKBMY6KP784373
Chevrolet	Sail	2020	1.4L LCU / 1.5L L2B	2G148BLC3LM965303
Chevrolet	Sail	2021	1.4L LCU / 1.5L L2B	LSGFMR886M4826965
Chevrolet	Sail	2022	1.4L LCU / 1.5L L2B	LSGTXT246NM125809
Chevrolet	Sail	2023	1.4L LCU / 1.5L L2B	3G1X940J0PH353089
Chevrolet	Sail	2024	1.4L LCU / 1.5L L2B	MAJWVRB84RU668463
Chevrolet	Sail	2025	1.4L LCU / 1.5L L2B	2G1PRHDA7SS954065
Chevrolet	Sail	2026	1.4L LCU / 1.5L L2B	2G1Y6KA54T3932599
Chevrolet	Silverado	2014	5.3L EcoTec3 / 6.2L V8	1G1VMF4N3ET836371
Chevrolet	Silverado	2015	5.3L EcoTec3 / 6.2L V8	MAJD9SAG3F6353584
Chevrolet	Silverado	2016	5.3L EcoTec3 / 6.2L V8	1GC61H2A8G5901867
Chevrolet	Silverado	2017	5.3L EcoTec3 / 6.2L V8	3G1JT1S16HZ668557
Chevrolet	Silverado	2018	5.3L EcoTec3 / 6.2L V8	1G1N4SDG1JW279771
Chevrolet	Silverado	2019	5.3L EcoTec3 / 6.2L V8	2G114JAA3KV447436
Chevrolet	Silverado	2020	5.3L EcoTec3 / 6.2L V8	2G1KMC7X8L0765286
Chevrolet	Silverado	2021	5.3L EcoTec3 / 6.2L V8	3G1UJUPT8M2853310
Chevrolet	Silverado	2022	5.3L EcoTec3 / 6.2L V8	1G1Z1CBP5NP115717
Chevrolet	Silverado	2023	5.3L EcoTec3 / 6.2L V8	3G1DN9EL9PD926200
Chevrolet	Silverado	2024	5.3L EcoTec3 / 6.2L V8	1GC1TJRE1R5631484
Chevrolet	Silverado	2025	5.3L EcoTec3 / 6.2L V8	2G1HN75E9SA651256
Chevrolet	Silverado	2026	5.3L EcoTec3 / 6.2L V8	2G1GV9NVXTS112423
Chevrolet	Spark GT	2014	1.2L B12D1	3G10BFRTXED934450
Chevrolet	Spark GT	2015	1.2L B12D1	1GCJCJ2J0FS087886
Chevrolet	Spark GT	2016	1.2L B12D1	1G1C84DK2G0186507
Chevrolet	Spark GT	2017	1.2L B12D1	2G1FCKBV1HF529748
Chevrolet	Spark GT	2018	1.2L B12D1	1GC373FC7JR994915
Chevrolet	Spark GT	2019	1.2L B12D1	LSGGNFUX2KL822900
Chevrolet	Spark GT	2020	1.2L B12D1	2G1AW5SK2LP372565
Chevrolet	Spark GT	2021	1.2L B12D1	KL1U320J3M3850830
Chevrolet	Spark GT	2022	1.2L B12D1	3G1B0YZB1NW518003
Chevrolet	Spark	2008	0.8L F8CV / 1.0L B10S1	KL1M5DUE78A288709
Chevrolet	Spark	2009	0.8L F8CV / 1.0L B10S1	MAJY3FVF39D270300
Chevrolet	Spark	2010	0.8L F8CV / 1.0L B10S1	KL18TB2P8A0133842
Chevrolet	Spark	2011	0.8L F8CV / 1.0L B10S1	KL11J5RA9BY861554
Chevrolet	Spark	2012	0.8L F8CV / 1.0L B10S1	3G1S2Y6J2CY823503
Chevrolet	Spark	2013	0.8L F8CV / 1.0L B10S1	3G1SF9US4DJ568157
Chevrolet	Spark	2014	0.8L F8CV / 1.0L B10S1	3G1UJ4V45EW976598
Chevrolet	Spark	2015	0.8L F8CV / 1.0L B10S1	LSGHMA9P5FU893141
Chevrolet	Spin	2014	1.8L Ecotec	1GCU1BK08EU618495
Chevrolet	Spin	2015	1.8L Ecotec	3G1P3GGK4FG018035
Chevrolet	Spin	2016	1.8L Ecotec	3G1DUFRV3GF957735
Chevrolet	Spin	2017	1.8L Ecotec	MAJH5AF17HZ112303
Chevrolet	Spin	2018	1.8L Ecotec	LSGXD7PH4JS444094
Chevrolet	Spin	2019	1.8L Ecotec	3G1E0FP18KF931964
Chevrolet	Spin	2020	1.8L Ecotec	3G1P8SYTXL8034631
Chevrolet	Spin	2021	1.8L Ecotec	LSGUVG791MX065568
Chevrolet	Spin	2022	1.8L Ecotec	1G1636R66NS502656
Chevrolet	Suburban	2014	5.3L EcoTec3 V8	1GCTHPMN4ER624794
Chevrolet	Suburban	2015	5.3L EcoTec3 V8	2G1C1D5T0FS842289
Chevrolet	Suburban	2016	5.3L EcoTec3 V8	3G1MV1Z37GJ831373
Chevrolet	Suburban	2017	5.3L EcoTec3 V8	2G1UANT83HD551575
Chevrolet	Suburban	2018	5.3L EcoTec3 V8	2G1MMHG49J7079435
Chevrolet	Suburban	2019	5.3L EcoTec3 V8	2G1DF3YM3KT932464
Chevrolet	Suburban	2020	5.3L EcoTec3 V8	KL13U59S5LY870858
Chevrolet	Suburban	2021	5.3L EcoTec3 V8	2G1VCFVV5MN183444
Chevrolet	Suburban	2022	5.3L EcoTec3 V8	2G1N2FC85NR287264
Chevrolet	Suburban	2023	5.3L EcoTec3 V8	3G1P5AEA5P5247175
Chevrolet	Suburban	2024	5.3L EcoTec3 V8	3G131V1C3R1031652
Chevrolet	Suburban	2025	5.3L EcoTec3 V8	LSG6VC3F1S7984934
Chevrolet	Suburban	2026	5.3L EcoTec3 V8	1GC9KJTR7TU755421
Chevrolet	Tahoe	2014	5.3L EcoTec3 V8	LSGB76R2XE7802666
Chevrolet	Tahoe	2015	5.3L EcoTec3 V8	LSG5HJDX3F0140214
Chevrolet	Tahoe	2016	5.3L EcoTec3 V8	1G19F3YH8G8929469
Chevrolet	Tahoe	2017	5.3L EcoTec3 V8	1G1ANFJS7HU922609
Chevrolet	Tahoe	2018	5.3L EcoTec3 V8	1G1RX11S1JX002155
Chevrolet	Tahoe	2019	5.3L EcoTec3 V8	1GC4L13F0KL092436
Chevrolet	Tahoe	2020	5.3L EcoTec3 V8	3G19WPXD5LR767816
Chevrolet	Tahoe	2021	5.3L EcoTec3 V8	2G1SNS8E7MD516704
Chevrolet	Tahoe	2022	5.3L EcoTec3 V8	3G1RNG073NH684868
Chevrolet	Tahoe	2023	5.3L EcoTec3 V8	KL1CP2NT5P2454113
Chevrolet	Tahoe	2024	5.3L EcoTec3 V8	3G1661MU8RL014247
Chevrolet	Tahoe	2025	5.3L EcoTec3 V8	1GCJ85SD8S0076188
Chevrolet	Tahoe	2026	5.3L EcoTec3 V8	LSGLHRM7XT7862966
Chevrolet	Tracker	2014	1.8L F18D4 / 1.2T L3T	1GC8F4PT9ET523709
Chevrolet	Tracker	2015	1.8L F18D4 / 1.2T L3T	1GCMP18L3F8041668
Chevrolet	Tracker	2016	1.8L F18D4 / 1.2T L3T	1GC8M8RPXGX635234
Chevrolet	Tracker	2017	1.8L F18D4 / 1.2T L3T	MAJHCB7V6HH014611
Chevrolet	Tracker	2018	1.8L F18D4 / 1.2T L3T	1GCG4B370J9384740
Chevrolet	Tracker	2019	1.8L F18D4 / 1.2T L3T	2G12GZNW8KH192815
Chevrolet	Tracker	2020	1.8L F18D4 / 1.2T L3T	1GC1K06H7LW571305
Chevrolet	Tracker	2021	1.8L F18D4 / 1.2T L3T	1GC2L26C4M2752520
Chevrolet	Tracker	2022	1.8L F18D4 / 1.2T L3T	3G1A5WZF0NK976479
Chevrolet	Tracker	2023	1.8L F18D4 / 1.2T L3T	2G1G0RN92P8205442
Chevrolet	Tracker	2024	1.8L F18D4 / 1.2T L3T	KL1FJMEA9RA011531
Chevrolet	Tracker	2025	1.8L F18D4 / 1.2T L3T	MAJVA4PBXSM763565
Chevrolet	Tracker	2026	1.8L F18D4 / 1.2T L3T	MAJ25YPR6T2761689
Chevrolet	Trooper	1990	2.8D / 3.2L V6	1G1TCM0L5LM073196
Chevrolet	Trooper	1991	2.8D / 3.2L V6	LSGH1EZD8M3229005
Chevrolet	Trooper	1992	2.8D / 3.2L V6	LSGUEPA06N2917440
Chevrolet	Trooper	1993	2.8D / 3.2L V6	1GCDC0UJ2PW465379
Chevrolet	Trooper	1994	2.8D / 3.2L V6	1GC237W20RJ120034
Chevrolet	Trooper	1995	2.8D / 3.2L V6	LSGNKT2V3SX038492
Chevrolet	Trooper	1996	2.8D / 3.2L V6	LSGMVR4M4T2028921
Chevrolet	Trooper	1997	2.8D / 3.2L V6	LSG5EBE40VE026126
Chevrolet	Trooper	1998	2.8D / 3.2L V6	2G1YK1N33WY802609
Chevrolet	Trooper	1999	2.8D / 3.2L V6	2G1W41XY1XL546320
Chrysler	Pacifica	2017	3.6L Pentastar V6	2C389RDG2HM827084
Chrysler	Pacifica	2018	3.6L Pentastar V6	2C36G9678JF517199
Chrysler	Pacifica	2019	3.6L Pentastar V6	2C3NJZWN6KR916897
Chrysler	Pacifica	2020	3.6L Pentastar V6	2C3HZ6275LZ199938
Chrysler	Pacifica	2021	3.6L Pentastar V6	2C31815E9MU160088
Chrysler	Pacifica	2022	3.6L Pentastar V6	2C3LFJB62NT531465
Chrysler	Pacifica	2023	3.6L Pentastar V6	2C39GCGX8PK835560
Chrysler	Pacifica	2024	3.6L Pentastar V6	2C3R6F466RC862527
Chrysler	Pacifica	2025	3.6L Pentastar V6	2C3LUU649SD684480
Chrysler	Pacifica	2026	3.6L Pentastar V6	2C3MFUE53TE195268
Citroen	Berlingo	2014	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF784U2U3EC849418
Citroen	Berlingo	2015	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7L9HM02FR034705
Citroen	Berlingo	2016	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7SNUTM5GY293586
Citroen	Berlingo	2017	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7FAMDHXHU344877
Citroen	Berlingo	2018	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF757THR3JG015014
Citroen	Berlingo	2019	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7TS4U94KP340726
Citroen	Berlingo	2020	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF71BM040LS411324
Citroen	Berlingo	2021	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7MUTH98ME974395
Citroen	Berlingo	2022	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7884CA5NR050150
Citroen	Berlingo	2023	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7DC6SG1PW135943
Citroen	Berlingo	2024	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF70UYSW3RV983054
Citroen	Berlingo	2025	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7B3MAK1SJ535539
Citroen	Berlingo	2026	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF7478B39TU172760
DFM	AX4 Luxury	2019	1.6L PSA/DF1	LGJNG8MS6KB634445
DFSK	Glory 580	2018	1.5T SFG15T	LGJRSZDW5JH382062
DFSK	Glory 580	2019	1.5T SFG15T	LGJNBC8W0KU629521
DFSK	Glory 580	2020	1.5T SFG15T	LGJVT6BM8LF298974
DFSK	Glory 580	2021	1.5T SFG15T	LGJ78M3L8MC299436
DFSK	Glory 580	2022	1.5T SFG15T	LGJWPHJV1NS878737
DFSK	Glory 580	2023	1.5T SFG15T	LGJV48982PS379760
DFSK	Glory 580	2024	1.5T SFG15T	LGJPEYNB0RY540274
DFSK	Glory 580	2025	1.5T SFG15T	LGJRRUY33SP614468
DFSK	Glory 580	2026	1.5T SFG15T	LGJZNAG4XTM916279
Daewoo	Heaven	1990	1.5L / 1.6L	KLA87XX64L6549971
Daewoo	Heaven	1991	1.5L / 1.6L	KLA76YKX7MC101375
Daewoo	Heaven	1992	1.5L / 1.6L	KLA74BWB5N1689565
Daewoo	Heaven	1993	1.5L / 1.6L	KLA1Y3ZY4PZ489507
Daewoo	Heaven	1994	1.5L / 1.6L	KLASW9YD7RP956588
Daewoo	Heaven	1995	1.5L / 1.6L	KLAG5X3G2SK889531
Daewoo	Heaven	1996	1.5L / 1.6L	KLA120BF9TT821981
Daewoo	Heaven	1997	1.5L / 1.6L	KLAGUXNS7VD294638
Daewoo	Heaven	1998	1.5L / 1.6L	KLA360YF1WC903793
Daewoo	Heaven	1999	1.5L / 1.6L	KLAMKSCN1XC664354
Daewoo	Heaven	2000	1.5L / 1.6L	KLATAPH63YE889359
Daewoo	Racer	1990	1.5L / 1.6L	KLA5X5RH7L0912028
Daewoo	Racer	1991	1.5L / 1.6L	KLA444793MF251820
Daewoo	Racer	1992	1.5L / 1.6L	KLAF4SXS2N5608623
Daewoo	Racer	1993	1.5L / 1.6L	KLA90DTZ2PK497924
Daewoo	Racer	1994	1.5L / 1.6L	KLA8NZV18RN468219
Daewoo	Racer	1995	1.5L / 1.6L	KLAR4UKR0SF965236
Daewoo	Racer	1996	1.5L / 1.6L	KLAKENXG0TT061269
Daewoo	Racer	1997	1.5L / 1.6L	KLA0FGW51VX571495
Daewoo	Racer	1998	1.5L / 1.6L	KLA8FWT67W6170423
Daewoo	Racer	1999	1.5L / 1.6L	KLAWHDBPXX4384352
Daewoo	Racer	2000	1.5L / 1.6L	KLAB970K0Y9886392
Dodge	Durango	2014	3.6L Pentastar V6 / 5.7L HEMI V8	3D7H2WBBXE7068443
Dodge	Durango	2015	3.6L Pentastar V6 / 5.7L HEMI V8	3D75VMB61FB167216
Dodge	Durango	2016	3.6L Pentastar V6 / 5.7L HEMI V8	3C44N9LB2GE844644
Dodge	Durango	2017	3.6L Pentastar V6 / 5.7L HEMI V8	3C4H4EHG9HU941848
Dodge	Durango	2018	3.6L Pentastar V6 / 5.7L HEMI V8	3D7W3KCD6J6936662
Dodge	Durango	2019	3.6L Pentastar V6 / 5.7L HEMI V8	3C4J3GLVXKG346714
Dodge	Durango	2020	3.6L Pentastar V6 / 5.7L HEMI V8	3D7AGZ7W6L3418266
Dodge	Durango	2021	3.6L Pentastar V6 / 5.7L HEMI V8	3D7KXPUW3MP575051
Dodge	Durango	2022	3.6L Pentastar V6 / 5.7L HEMI V8	3C4Y28L92NM307308
Dodge	Durango	2023	3.6L Pentastar V6 / 5.7L HEMI V8	3C4WWBCB5PP662213
Dodge	Durango	2024	3.6L Pentastar V6 / 5.7L HEMI V8	3C4NAE8N2RR509777
Dodge	Durango	2025	3.6L Pentastar V6 / 5.7L HEMI V8	3C4MBT3T7SN851256
Dodge	Durango	2026	3.6L Pentastar V6 / 5.7L HEMI V8	3C4UU92A1TD560031
Dodge	Journey	2014	2.4L Tigershark / 3.6L Pentastar V6	3C4EEKVZ5EK027172
Dodge	Journey	2015	2.4L Tigershark / 3.6L Pentastar V6	3D7UYXCS7F7304985
Dodge	Journey	2016	2.4L Tigershark / 3.6L Pentastar V6	3C4JMPK43GP247729
Dodge	Journey	2017	2.4L Tigershark / 3.6L Pentastar V6	3D7DGMN30H8111033
Dodge	Journey	2018	2.4L Tigershark / 3.6L Pentastar V6	3C4K481B6JU269761
Dodge	Journey	2019	2.4L Tigershark / 3.6L Pentastar V6	3D7M9P5J8KG492573
Dodge	Journey	2020	2.4L Tigershark / 3.6L Pentastar V6	3C41G3BM1LX161992
Dodge	Journey	2021	2.4L Tigershark / 3.6L Pentastar V6	3C4PEMDR2MJ456022
Dodge	Journey	2022	2.4L Tigershark / 3.6L Pentastar V6	3C48XJGF0NB107838
Dongfeng	Forthing T5L	2021	1.5T TD15M	LGJY2RF83ME724866
Dongfeng	Forthing T5L	2022	1.5T TD15M	LGJGKZEK5NL362349
Dongfeng	Forthing T5L	2023	1.5T TD15M	LGJF6F0S5PK640536
Dongfeng	Forthing T5L	2024	1.5T TD15M	LGJRM9HL2RM777524
Dongfeng	Forthing T5L	2025	1.5T TD15M	LGJHLD4B8SP633088
Dongfeng	Forthing T5L	2026	1.5T TD15M	LGJCZVMZ4TT782263
Fiat	147L	1990	1.4L	ZFA7XPXL8LH262560
Fiat	147L	1991	1.4L	ZFAGFFR43M0930719
Fiat	147L	1992	1.4L	ZFA4FLH41N3361792
Fiat	147L	1993	1.4L	ZFAP2ZDV2PG527078
Fiat	147L	1994	1.4L	ZFAVUHM64RU404097
Fiat	147L	1995	1.4L	ZFATBEBY3SG156946
Fiat	147L	1996	1.4L	ZFATKZPB6TN426454
Fiat	147L	1997	1.4L	ZFAA41963V3916125
Fiat	500	2014	1.2L Fire / 0.9T TwinAir	ZFAPWFP67EE454452
Fiat	500	2015	1.2L Fire / 0.9T TwinAir	3FA860PH3FU649803
Fiat	500	2016	1.2L Fire / 0.9T TwinAir	ZFA7UY3U1G6258039
Fiat	500	2017	1.2L Fire / 0.9T TwinAir	ZFASY9S87H3945814
Fiat	500	2018	1.2L Fire / 0.9T TwinAir	3FAAKBL15JE394964
Fiat	500	2019	1.2L Fire / 0.9T TwinAir	ZFAW4PAD5KD086370
Fiat	500	2020	1.2L Fire / 0.9T TwinAir	3FAE7GEY9L7196566
Fiat	500	2021	1.2L Fire / 0.9T TwinAir	3FAT0KXB1M0862305
Fiat	500	2022	1.2L Fire / 0.9T TwinAir	ZFAAS63ZXN7623885
Fiat	500	2023	1.2L Fire / 0.9T TwinAir	ZFAR9YT84PM357186
Fiat	Argo	2018	1.0L/1.3L Firefly / 1.8L E.torQ	3FAGUXDJ6JH579006
Fiat	Argo	2019	1.0L/1.3L Firefly / 1.8L E.torQ	ZFA6NVFE7KD888065
Fiat	Argo	2020	1.0L/1.3L Firefly / 1.8L E.torQ	ZFA07KRX0LM431269
Fiat	Argo	2021	1.0L/1.3L Firefly / 1.8L E.torQ	ZFAH74M76MW937863
Fiat	Argo	2022	1.0L/1.3L Firefly / 1.8L E.torQ	ZFA0X35N5NG101946
Fiat	Argo	2023	1.0L/1.3L Firefly / 1.8L E.torQ	3FAF3MFDXPR756664
Fiat	Argo	2024	1.0L/1.3L Firefly / 1.8L E.torQ	ZFATAK046R9477556
Fiat	Argo	2025	1.0L/1.3L Firefly / 1.8L E.torQ	ZFANJ90C5SS043653
Fiat	Argo	2026	1.0L/1.3L Firefly / 1.8L E.torQ	ZFAD0G2X9TC280838
Fiat	Cronos	2018	1.3L Firefly / 1.8L E.torQ	3FA3EV3J1JM413081
Fiat	Cronos	2019	1.3L Firefly / 1.8L E.torQ	3FAW7UBA6KK310724
Fiat	Cronos	2020	1.3L Firefly / 1.8L E.torQ	ZFARS9823LD044879
Fiat	Cronos	2021	1.3L Firefly / 1.8L E.torQ	9BDAJYA34MW538548
Fiat	Cronos	2022	1.3L Firefly / 1.8L E.torQ	3FA642LH8N8038736
Fiat	Cronos	2023	1.3L Firefly / 1.8L E.torQ	3FAEHME25PC003415
Fiat	Cronos	2024	1.3L Firefly / 1.8L E.torQ	ZFA0G9TM6RU027067
Fiat	Cronos	2025	1.3L Firefly / 1.8L E.torQ	3FA2WMHR3S6684439
Fiat	Cronos	2026	1.3L Firefly / 1.8L E.torQ	3FAJYTWH3TC212531
Fiat	Ducato	2014	2.3D F1A MultiJet	ZFAMDJML6E0678489
Fiat	Ducato	2015	2.3D F1A MultiJet	9BDTTHK19FH493503
Fiat	Ducato	2016	2.3D F1A MultiJet	ZFAREG3X0GW485362
Fiat	Ducato	2017	2.3D F1A MultiJet	9BD6L54Z9HH891022
Fiat	Ducato	2018	2.3D F1A MultiJet	3FA12WM29JE669931
Fiat	Ducato	2019	2.3D F1A MultiJet	3FA0CWZE2KP177727
Fiat	Ducato	2020	2.3D F1A MultiJet	ZFAFDBHN0LH902199
Fiat	Ducato	2021	2.3D F1A MultiJet	3FA28XD31MC028919
Fiat	Ducato	2022	2.3D F1A MultiJet	ZFAFPV8S7NE996763
Fiat	Ducato	2023	2.3D F1A MultiJet	9BD4R8Y94PN555408
Fiat	Ducato	2024	2.3D F1A MultiJet	3FAADLMM8RZ535491
Fiat	Ducato	2025	2.3D F1A MultiJet	ZFAFP5410SF602653
Fiat	Ducato	2026	2.3D F1A MultiJet	ZFA9HJ0V4TH516618
Fiat	Fiorino	2010	1.4L Fire	ZFAEEUA90AN536342
Fiat	Fiorino	2011	1.4L Fire	3FATJ87K4BD998773
Fiat	Fiorino	2012	1.4L Fire	3FA1TWPV0C8161562
Fiat	Fiorino	2013	1.4L Fire	ZFAJGSXJXDR186813
Fiat	Fiorino	2014	1.4L Fire	ZFACZ4AS0EK714224
Fiat	Fiorino	2015	1.4L Fire	9BD39DMM9FB789364
Fiat	Fiorino	2016	1.4L Fire	9BDJM8FU2GC566699
Fiat	Fiorino	2017	1.4L Fire	ZFAX6KEA1HB670187
Fiat	Fiorino	2018	1.4L Fire	ZFAL3G977JT013347
Fiat	Fiorino	2019	1.4L Fire	ZFAAPE508KL821765
Fiat	Fiorino	2020	1.4L Fire	3FABEH8Y1L3266465
Fiat	Fiorino	2021	1.4L Fire	3FAAM8NA3MN825512
Fiat	Fiorino	2022	1.4L Fire	9BDEPFBA8NN935818
Fiat	Fiorino	2023	1.4L Fire	ZFA4SD263P0324159
Fiat	Fiorino	2024	1.4L Fire	ZFACAF062RM488480
Fiat	Fiorino	2025	1.4L Fire	ZFA9YXN2XSG053129
Fiat	Fiorino	2026	1.4L Fire	ZFA4C6WC7TH972608
Fiat	Mobi	2017	1.0L Firefly	ZFA7BCN21HZ294284
Fiat	Mobi	2018	1.0L Firefly	3FA0SHRD4JS673453
Fiat	Mobi	2019	1.0L Firefly	ZFAE449J3K5703828
Fiat	Mobi	2020	1.0L Firefly	ZFAHW8WB1LB786934
Fiat	Mobi	2021	1.0L Firefly	9BDJC26F6MM446122
Fiat	Mobi	2022	1.0L Firefly	ZFAG4G4W6NM003261
Fiat	Mobi	2023	1.0L Firefly	9BDMGBNC4PT152740
Fiat	Mobi	2024	1.0L Firefly	ZFAHDGFG5RX365127
Fiat	Mobi	2025	1.0L Firefly	3FAA64415SG119390
Fiat	Mobi	2026	1.0L Firefly	9BDZMC3Y8TT903030
Fiat	Pulse	2022	1.0T Firefly / 1.3L Firefly	9BD3UP179NT104075
Fiat	Pulse	2023	1.0T Firefly / 1.3L Firefly	3FAS6VR9XP6546263
Fiat	Pulse	2024	1.0T Firefly / 1.3L Firefly	ZFA122DZ1RF527775
Fiat	Pulse	2025	1.0T Firefly / 1.3L Firefly	9BDZEP1C6SV859298
Fiat	Pulse	2026	1.0T Firefly / 1.3L Firefly	ZFA958ZE7T2713757
Fiat	Strada	2012	1.4L Fire / 1.3L Firefly	9BD1R99H8CX215224
Fiat	Strada	2013	1.4L Fire / 1.3L Firefly	9BDY2ADF2DF124841
Fiat	Strada	2014	1.4L Fire / 1.3L Firefly	ZFA6909A1EK268702
Fiat	Strada	2015	1.4L Fire / 1.3L Firefly	ZFA9FX2W0FK605981
Fiat	Strada	2016	1.4L Fire / 1.3L Firefly	3FASS7TC9GM242901
Fiat	Strada	2017	1.4L Fire / 1.3L Firefly	3FAJUHYS2HC057477
Fiat	Strada	2018	1.4L Fire / 1.3L Firefly	ZFALEP8J6JC666677
Fiat	Strada	2019	1.4L Fire / 1.3L Firefly	3FAKSB9V6K3502519
Fiat	Strada	2020	1.4L Fire / 1.3L Firefly	ZFACFLL79L6110642
Fiat	Strada	2021	1.4L Fire / 1.3L Firefly	3FAAEYD42MX848034
Fiat	Strada	2022	1.4L Fire / 1.3L Firefly	ZFA5JWVY2NJ357645
Fiat	Strada	2023	1.4L Fire / 1.3L Firefly	3FAVJRFF8PN923689
Fiat	Strada	2024	1.4L Fire / 1.3L Firefly	3FAHG4563RW804798
Fiat	Strada	2025	1.4L Fire / 1.3L Firefly	3FAGNWFN0SJ904220
Fiat	Strada	2026	1.4L Fire / 1.3L Firefly	ZFACKCG23T4286771
Fiat	Uno	1990	1.4L	9BDBZPTD7LD858566
Fiat	Uno	1991	1.4L	ZFACRKCM7MZ615845
Fiat	Uno	1992	1.4L	3FANE0LLXN9419368
Fiat	Uno	1993	1.4L	ZFA4C5CZ1PZ554015
Fiat	Uno	1994	1.4L	3FAW45393RX355765
Fiat	Uno	1995	1.4L	ZFARCNJV3S6818089
Fiat	Uno	1996	1.4L	ZFAV15FZXTX713724
Fiat	Uno	1997	1.4L	ZFAV2JSP2VE513140
Fiat	Uno	1998	1.4L	3FA3HB4L4W1238355
Fiat	Uno	1999	1.4L	ZFA8HEBE5X2598254
Fiat	Uno	2000	1.4L	ZFA7RAGK5YK076967
Fiat	Uno	2001	1.4L	ZFAV45F751T487523
Fiat	Uno	2002	1.4L	ZFA9WZN872X182743
Fiat	Uno	2003	1.4L	ZFAJ13CN73N860597
Fiat	Uno	2004	1.4L	3FAU37Z9244013554
Fiat	Uno	2005	1.4L	ZFA4MCJK65Z433937
Fiat	Uno	2006	1.4L	ZFA8J1MX063057634
Fiat	Uno	2007	1.4L	ZFAAF4RY871129666
Fiat	Uno	2008	1.4L	ZFARHXVS387788558
Fiat	Uno	2009	1.4L	ZFAFK0M8891738714
Fiat	Uno	2010	1.4L	ZFAN07TCXAG312783
Fiat	Uno	2011	1.4L	9BDVS2SB3BP695853
Fiat	Uno	2012	1.4L Fire EVO	3FAGMNFU9C1019729
Fiat	Uno	2013	1.4L Fire EVO	ZFADCJLC7DR332403
Fiat	Uno	2014	1.4L Fire EVO	ZFAL0ZAK3EV490517
Fiat	Uno	2015	1.4L Fire EVO	9BDM9EPZ1FK012341
Fiat	Uno	2016	1.4L Fire EVO	ZFALJ7YD5GW677389
Fiat	Uno	2017	1.4L Fire EVO	3FAB5HLN1H7878372
Fiat	Uno	2018	1.4L Fire EVO	3FAD4DCB8JY630565
